cruise_id,date_gmt,dec_lat,dec_lon,station_id
WS17212,8/1/17,24.7185,-80.6909,9.5
WS17212,8/1/17,24.7185,-80.6909,9.5
WS17212,8/1/17,24.7185,-80.6909,9.5
WS17212,8/1/17,24.7185,-80.6909,9.5
WS17212,8/1/17,24.7132,-80.8309,12
WS17212,8/1/17,24.7132,-80.8309,12
WS17212,8/1/17,24.7527,-80.8465,11
WS17212,8/1/17,24.788,-80.86,10
WS17212,8/1/17,24.788,-80.86,10
WS17212,8/1/17,24.701,-81.0303,13
WS17212,8/1/17,24.6747,-81.019,14
WS17212,8/1/17,24.6418,-81.0183,15
WS17212,8/1/17,24.5903,-80.9909,15.5
WS17212,8/1/17,24.5789,-81.1792,18
WS17212,8/1/17,24.5789,-81.1792,18
WS17212,8/1/17,24.636,-81.1952,17
WS17212,8/1/17,24.6756,-81.205,16
WS17212,8/1/17,24.6095,-81.4213,19
WS17212,8/1/17,24.575,-81.4182,20
WS17212,8/1/17,24.5363,-81.413,21/LK
WS17212,8/1/17,24.5363,-81.413,21/LK
WS17212,8/1/17,24.4789,-81.39,21.5
WS17212,8/1/17,24.4768,-81.716,WS
WS17212,8/1/17,24.4768,-81.716,WS
WS17212,8/1/17,24.4147,-81.8279,22.5
WS17212,8/1/17,24.4563,-81.8275,22
WS17212,8/1/17,24.4898,-81.8286,23
WS17212,8/1/17,24.5377,-81.8277,24
WS17212,8/2/17,24.9297,-81.1666,68
WS17212,8/2/17,24.93,-81.0952,69
WS17212,8/2/17,24.93,-81.0253,70
WS17212,8/2/17,25.03,-81.1273,67
WS17212,8/2/17,25.0693,-81.1084,66
WS17212,8/2/17,25.1002,-81.0943,65
WS17212,8/2/17,25.1659,-81.159,64
WS17212,8/2/17,25.1665,-81.2008,63
WS17212,8/2/17,25.1662,-81.2348,62
WS17212,8/2/17,25.1664,-81.2766,61
WS17212,8/2/17,25.3443,-81.151,54
WS17212,8/2/17,25.3515,-81.1938,55
WS17212,8/2/17,25.3505,-81.2274,56
WS17212,8/2/17,25.3516,-81.265,57
WS17212,8/2/17,25.3513,-81.3364,57.1
WS17212,8/2/17,25.3521,-81.4905,57.2
WS17212,8/2/17,25.3526,-81.6536,57.3
WS17212,8/2/17,25.3526,-81.6536,57.3
WS17212,8/2/17,25.4532,-81.3502,50
WS17212,8/2/17,25.4537,-81.3066,51
WS17212,8/2/17,25.4535,-81.26,52
WS17212,8/2/17,25.4535,-81.2275,53
WS17212,8/3/17,25.5823,-81.2929,49
WS17212,8/3/17,25.5832,-81.3304,48
WS17212,8/3/17,25.5832,-81.3668,47
WS17212,8/3/17,25.5843,-81.4107,46
WS17212,8/3/17,25.5825,-81.4715,45
WS17212,8/3/17,25.7822,-81.4803,39
WS17212,8/3/17,25.7565,-81.5258,40
WS17212,8/3/17,25.733,-81.5762,41
WS17212,8/3/17,25.6509,-81.7317,42
WS17212,8/3/17,25.9502,-81.767,34
WS17212,8/3/17,25.9121,-81.8002,33
WS17212,8/3/17,25.9121,-81.8002,33
WS17212,8/3/17,25.8723,-81.8349,32
WS17212,8/3/17,25.7406,-81.9444,31
WS17212,8/3/17,25.7406,-81.9444,31
WS17212,8/3/17,25.5709,-82.0785,30.5
WS17212,8/3/17,25.401,-82.2113,30
WS17212,8/3/17,25.401,-82.2113,30
WS17212,8/3/17,25.3522,-81.6549,57.3B
WS17212,8/3/17,25.3522,-81.6549,57.3B
WS17212,8/3/17,25.3506,-81.4918,57.2B
WS17212,8/3/17,25.3522,-81.3375,57.1B
WS17212,8/3/17,25.3539,-81.267,57B
WS17212,8/3/17,25.35,-81.2271,56B
WS17212,8/3/17,25.3506,-81.2163,55B
WS17212,8/4/17,25.1664,-81.3363,60
WS17282,10/9/17,25.6446,-80.0442,1
WS17282,10/9/17,25.6414,-80.1401,2
WS17282,10/9/17,25.6457,-80.0829,3
WS17282,10/9/17,25.6457,-80.0829,3
WS17282,10/9/17,25.2852,-80.1627,EK_OFF
WS17282,10/9/17,25.3138,-80.1961,EK_MID
WS17282,10/9/17,25.3342,-80.2254,EK_IN
WS17282,10/9/17,25.108,-80.3796,4
WS17282,10/9/17,25.0928,-80.3559,5
WS17282,10/9/17,25.0791,-80.3338,5.5
WS17282,10/9/17,25.0634,-80.3154,6
WS17282,10/9/17,25.0634,-80.3154,6
WS17282,10/9/17,25.0479,-80.289,6.5
WS17282,10/9/17,25.0479,-80.289,6.5
WS17282,10/10/17,25.005,-80.3724,MR
WS17282,10/10/17,25.005,-80.3724,MR
WS17282,10/10/17,24.8978,-80.5276,UK_OFF
WS17282,10/10/17,24.9217,-80.5466,UK_MID
WS17282,10/10/17,24.935,-80.565,UK_IN
WS17282,10/10/17,24.8175,-80.7546,7
WS17282,10/10/17,24.7926,-80.7424,8
WS17282,10/10/17,24.7638,-80.7231,9
WS17282,10/10/17,24.7238,-80.6884,9.5
WS17282,10/10/17,24.7238,-80.6884,9.5
WS17282,10/10/17,24.7238,-80.6884,9.5
WS17282,10/10/17,24.713,-80.8294,12
WS17282,10/10/17,24.7535,-80.8474,11
WS17282,10/10/17,24.7882,-80.8599,10
WS17282,10/10/17,24.702,-81.0302,13
WS17282,10/10/17,24.677,-81.0234,14
WS17282,10/10/17,24.6453,-81.0174,15
WS17282,10/10/17,24.595,-80.994,15.5
WS17282,10/10/17,24.595,-80.994,15.5
WS17282,10/10/17,24.595,-80.994,15.5
WS17282,10/10/17,24.5764,-81.18,18
WS17282,10/10/17,24.5764,-81.18,18
WS17282,10/10/17,24.6356,-81.1962,17
WS17282,10/10/17,24.6356,-81.1962,17
WS17282,10/10/17,24.6764,-81.2062,16
WS17282,10/10/17,24.6099,-81.4199,19
WS17282,10/10/17,24.5744,-81.4198,20
WS17282,10/10/17,24.5326,-81.415,21/LK
WS17282,10/10/17,24.5326,-81.415,21/LK
WS17282,10/10/17,24.4817,-81.3942,21.5
WS17282,10/10/17,24.4817,-81.3942,21.5
WS17282,10/10/17,24.4817,-81.3942,21.5
WS17282,10/10/17,24.476,-81.7191,WS
WS17282,10/10/17,24.476,-81.7191,WS
WS17282,10/11/17,24.396,-81.8294,22.5
WS17282,10/11/17,24.396,-81.8294,22.5
WS17282,10/11/17,24.396,-81.8294,22.5
WS17282,10/11/17,24.4541,-81.831,22
WS17282,10/11/17,24.4871,-81.8277,23
WS17282,10/11/17,24.5371,-81.8292,24
WS17282,10/11/17,24.9296,-81.1664,68
WS17282,10/11/17,24.9299,-81.0955,69
WS17282,10/11/17,24.9304,-81.0253,70
WS17282,10/11/17,25.0301,-81.1268,67
WS17282,10/11/17,25.0687,-81.1085,66
WS17282,10/11/17,25.1014,-81.0937,65
WS17282,10/11/17,25.1661,-81.1579,64
WS17282,10/11/17,25.1668,-81.2007,63
WS17282,10/11/17,25.1668,-81.2349,62
WS17282,10/11/17,25.1665,-81.2752,61
WS17282,10/11/17,25.168,-81.3369,60
WS17282,10/11/17,25.1666,-81.4901,59
WS17282,10/11/17,25.1669,-81.654,58
WS17282,10/11/17,25.3518,-81.6516,57.3
WS17282,10/11/17,25.3494,-81.4908,57.2
WS17282,10/11/17,25.351,-81.3361,57.1
WS17282,10/11/17,25.351,-81.2529,57
WS17282,10/12/17,25.3487,-81.2293,56
WS17282,10/12/17,25.3505,-81.1939,55
WS17282,10/12/17,25.344,-81.1534,54
WS17282,10/12/17,25.4507,-81.2278,53
WS17282,10/12/17,25.453,-81.2603,52
WS17282,10/12/17,25.4538,-81.3086,51
WS17282,10/12/17,25.4534,-81.3499,50
WS17282,10/12/17,25.5831,-81.2923,49
WS17282,10/12/17,25.5828,-81.3315,48
WS17282,10/12/17,25.5829,-81.3626,47
WS17282,10/12/17,25.5833,-81.407,46
WS17282,10/12/17,25.5826,-81.4707,45
WS17282,10/12/17,25.7826,-81.4821,39
WS17282,10/12/17,25.7826,-81.4821,39
WS17282,10/12/17,25.7575,-81.525,40
WS17282,10/12/17,25.733,-81.5745,41
WS17282,10/12/17,25.6544,-81.7181,42
WS17282,10/12/17,25.9506,-81.7664,34
WS17282,10/12/17,25.9506,-81.7664,34
WS17282,10/12/17,25.912,-81.7993,33
WS17282,10/12/17,25.8727,-81.8337,32
WS17282,10/12/17,25.8727,-81.8337,32
WS17282,10/12/17,25.7416,-81.9443,31
WS17282,10/12/17,25.7416,-81.9443,31
WS17282,10/12/17,25.5712,-82.0738,30.5
WS17282,10/12/17,25.4012,-82.2107,30
WS17212,8/3/17,25.3506,-81.2163,55B
WS17212,8/4/17,25.1664,-81.3363,60
WS18008,1/8/18,25.6452,-80.0833,3
WS18008,1/8/18,25.6411,-80.1042,2
WS18008,1/8/18,25.6449,-80.1278,1
WS18008,1/8/18,25.3356,-80.2253,EK_IN
WS18008,1/8/18,25.3141,-80.1936,EK_MID
WS18008,1/8/18,25.2939,-80.1602,EK_OFF
WS18008,1/8/18,25.108,-80.3796,4
WS18008,1/8/18,25.0932,-80.3551,5
WS18008,1/9/18,25.007,-80.3743,MR
WS18008,1/9/18,25.007,-80.3743,MR
WS18008,1/9/18,24.9468,-80.5643,UK_IN
WS18008,1/9/18,24.9211,-80.5467,UK_MID
WS18008,1/9/18,24.8984,-80.5294,UK_OFF
WS18008,1/9/18,24.8317,-80.7576,7
WS18008,1/9/18,24.7926,-80.7417,8
WS18008,1/9/18,24.763,-80.724,9
WS18008,1/9/18,24.763,-80.724,9
WS18008,1/9/18,24.7168,-80.6916,9.5
WS18008,1/9/18,24.7168,-80.6916,9.5
WS18008,1/9/18,24.7138,-80.8334,12
WS18008,1/9/18,24.7138,-80.8334,12
WS18008,1/9/18,24.753,-80.8472,11
WS18008,1/9/18,24.7888,-80.8607,10
WS18008,1/9/18,24.7012,-81.03,13
WS18008,1/9/18,24.674,-81.0229,14
WS18008,1/9/18,24.644,-81.0152,15
WS18008,1/9/18,24.5914,-80.994,15.5
WS18008,1/9/18,24.5768,-81.1812,18
WS18008,1/9/18,24.5768,-81.1812,18
WS18008,1/9/18,24.6382,-81.1945,17
WS18008,1/9/18,24.6734,-81.2047,16
WS18008,1/9/18,24.6093,-81.4232,19
WS18008,1/9/18,24.5744,-81.4185,20
WS18008,1/9/18,24.5359,-81.4131,21/LK
WS18008,1/9/18,24.5359,-81.4131,21/LK
WS18008,1/9/18,24.4825,-81.3911,21.5
WS18008,1/9/18,24.4772,-81.7174,WS
WS18008,1/9/18,24.4772,-81.7174,WS
WS18008,1/9/18,24.3952,-81.8246,22.5
WS18008,1/9/18,24.4543,-81.8281,22
WS18008,1/9/18,24.4874,-81.8281,23
WS18008,1/9/18,24.5364,-81.828,24
WS18008,1/10/18,24.9298,-81.1664,68
WS18008,1/10/18,24.9298,-81.093,69
WS18008,1/10/18,24.93,-81.0243,70
WS18008,1/10/18,25.0314,-81.1268,67
WS18008,1/10/18,25.0716,-81.1079,66
WS18008,1/10/18,25.0984,-81.0957,65
WS18008,1/10/18,25.1665,-81.159,64
WS18008,1/10/18,25.1671,-81.2006,63
WS18008,1/10/18,25.1671,-81.2348,62
WS18008,1/10/18,25.1661,-81.2757,61
WS18008,1/10/18,25.1664,-81.3359,60
WS18008,1/10/18,25.1672,-81.488,59
WS18008,1/10/18,25.1658,-81.6539,58
WS18008,1/10/18,25.1658,-81.6539,58
WS18008,1/10/18,25.1658,-81.6539,58
WS18008,1/10/18,25.3494,-81.6539,57.3
WS18008,1/10/18,25.3494,-81.6539,57.3
WS18008,1/10/18,25.3506,-81.4891,57.2
WS18008,1/10/18,25.3505,-81.3351,57.1
WS18008,1/10/18,25.3505,-81.2641,57
WS18008,1/10/18,25.3505,-81.2641,57
WS18008,1/10/18,25.3518,-81.2292,56
WS18008,1/10/18,25.3518,-81.2292,56
WS18008,1/10/18,25.3495,-81.1945,55
WS18008,1/10/18,25.3407,-81.1563,54
WS18008,1/10/18,25.3407,-81.1563,54
WS18008,1/10/18,25.4503,-81.2248,53
WS18008,1/11/18,25.4532,-81.26,52
WS18008,1/11/18,25.454,-81.3079,51
WS18008,1/11/18,25.4546,-81.3509,50
WS18008,1/11/18,25.5839,-81.2912,49
WS18008,1/11/18,25.5839,-81.2912,49
WS18008,1/11/18,25.5831,-81.3326,48
WS18008,1/11/18,25.5833,-81.3662,47
WS18008,1/11/18,25.5838,-81.4085,46
WS18008,1/11/18,25.5838,-81.4704,45
WS18008,1/11/18,25.5838,-81.4704,45
WS18008,1/11/18,25.7826,-81.4817,39
WS18008,1/11/18,25.7571,-81.5247,40
WS18008,1/11/18,25.7331,-81.576,41
WS18008,1/11/18,25.6553,-81.7187,42
WS18008,1/11/18,25.9475,-81.7704,34
WS18008,1/11/18,25.9114,-81.7998,33
WS18008,1/11/18,25.9114,-81.7998,33
WS18008,1/11/18,25.8735,-81.8343,32
WS18008,1/11/18,25.7411,-81.9401,31
WS18008,1/11/18,25.567,-82.0801,30.5
WS18008,1/11/18,25.4018,-82.2105,30
WS18008,1/11/18,25.4018,-82.2105,30
WS18008,1/11/18,25.2288,-82.1383,M01
WS18008,1/11/18,25.123,-82.1,M02
WS18008,1/11/18,25.04,-82.0652,M03
WS18008,1/11/18,24.9394,-82.0223,M04
WS18008,1/11/18,24.8353,-81.9789,M05
SAV1803,3/8/18,25.6449,-80.0831,3
SAV1803,3/8/18,25.6449,-80.0831,3
SAV1803,3/8/18,25.6449,-80.0831,3
SAV1803,3/8/18,25.6424,-80.104,2
SAV1803,3/8/18,25.6452,-80.1269,1
SAV1803,3/8/18,25.2956,-80.1607,EK_OFF
SAV1803,3/8/18,25.3147,-80.1959,EK_MID
SAV1803,3/8/18,25.3246,-80.2174,EK_IN
SAV1803,3/9/18,25.048,-80.2873,6.5
SAV1803,3/9/18,25.0649,-80.315,6
SAV1803,3/9/18,25.0768,-80.3298,5.5
SAV1803,3/9/18,25.0061,-80.3803,MR
SAV1803,3/9/18,25.0061,-80.3803,MR
SAV1803,3/9/18,24.8982,-80.5296,UK_OFF
SAV1803,3/9/18,24.921,-80.5473,UK_MID
SAV1803,3/9/18,24.9361,-80.5675,UK_IN
SAV1803,3/9/18,24.7169,-80.6916,9.5
SAV1803,3/9/18,24.7169,-80.6916,9.5
SAV1803,3/9/18,24.7169,-80.6916,9.5
SAV1803,3/9/18,24.7611,-80.7228,9
SAV1803,3/9/18,24.7611,-80.7228,9
SAV1803,3/9/18,24.7928,-80.7425,8
SAV1803,3/9/18,24.8112,-80.7553,7
SAV1803,3/9/18,24.7113,-80.8324,12
SAV1803,3/9/18,24.7113,-80.8324,12
SAV1803,3/9/18,24.7538,-80.8481,11
SAV1803,3/9/18,24.6752,-81.0232,14
SAV1803,3/9/18,24.644,-81.0152,15
SAV1803,3/9/18,24.5918,-80.9915,15.5
SAV1803,3/9/18,24.5978,-81.1872,18
SAV1803,3/9/18,24.5978,-81.1872,18
SAV1803,3/9/18,24.6353,-81.1931,17
SAV1803,3/9/18,24.6353,-81.1931,17
SAV1803,3/9/18,24.6623,-81.1998,16
SAV1803,3/9/18,24.4857,-81.3857,21.5
SAV1803,3/9/18,24.4857,-81.3857,21.5
SAV1803,3/9/18,24.4857,-81.3857,21.5
SAV1803,3/9/18,24.5368,-81.413,LK
SAV1803,3/9/18,24.5368,-81.413,LK
SAV1803,3/9/18,24.5719,-81.418,20
SAV1803,3/9/18,24.6078,-81.4209,19
SAV1803,3/9/18,24.4765,-81.7109,WS
SAV1803,3/9/18,24.4765,-81.7109,WS
SAV1803,3/10/18,24.3974,-81.8272,22.5
SAV1803,3/10/18,24.4567,-81.8286,22
SAV1803,3/10/18,24.4868,-81.8267,23
SAV1803,3/10/18,24.536,-81.8282,24
SAV1803,3/10/18,24.9296,-81.1682,68
SAV1803,3/10/18,25.0298,-81.1266,67
SAV1803,3/10/18,25.166,-81.6525,58
SAV1803,3/10/18,25.1661,-81.492,59
SAV1803,3/10/18,25.1673,-81.338,60
SAV1803,3/10/18,25.1667,-81.2772,61
SAV1803,3/10/18,25.1666,-81.2354,62
SAV1803,3/10/18,25.3494,-81.2289,56
SAV1803,3/10/18,25.3522,-81.1995,55
SAV1803,3/10/18,25.3428,-81.1501,54
SAV1803,3/11/18,25.3532,-81.2656,57
SAV1803,3/11/18,25.3532,-81.2656,57
SAV1803,3/11/18,25.3525,-81.3313,57.1
SAV1803,3/11/18,25.3525,-81.3313,57.1
SAV1803,3/11/18,25.3519,-81.4912,57.2
SAV1803,3/11/18,25.3519,-81.4912,57.2
SAV1803,3/11/18,25.3532,-81.6504,57.3
SAV1803,3/11/18,25.3532,-81.6504,57.3
SAV1803,3/11/18,25.4519,-81.3501,50
SAV1803,3/11/18,25.4535,-81.3084,51
SAV1803,3/11/18,25.4542,-81.2723,52
SAV1803,3/11/18,25.5816,-81.3291,48
SAV1803,3/11/18,25.5792,-81.311,49
SAV1803,3/11/18,25.5832,-81.3659,47
SAV1803,3/11/18,25.5836,-81.4082,46
SAV1803,3/11/18,25.5823,-81.4698,45
SAV1803,3/11/18,25.7618,-81.5221,40
SAV1803,3/11/18,25.7821,-81.4819,39
SAV1803,3/11/18,25.7324,-81.5744,41
SAV1803,3/11/18,25.6558,-81.7162,42
SAV1803,3/11/18,25.7393,-81.773,CK1
SAV1803,3/11/18,25.9493,-81.7685,34
SAV1803,3/11/18,25.913,-81.7993,33
SAV1803,3/11/18,25.913,-81.7993,33
SAV1803,3/11/18,25.874,-81.8326,32
SAV1803,3/11/18,25.7414,-81.9433,31
SAV1803,3/11/18,25.7414,-81.9433,31
SAV1803,3/11/18,25.6496,-82.0151,CK2
SAV1803,3/11/18,25.567,-82.0801,30.5
WS18120,4/30/18,25.6333,-80.126,1
WS18120,4/30/18,25.6419,-80.1057,2
WS18120,4/30/18,25.6475,-80.0805,3
WS18120,4/30/18,25.3352,-80.2243,EK-IN
WS18120,4/30/18,25.3151,-80.1948,EK-MID
WS18120,4/30/18,25.2958,-80.1622,EK-OFF
WS18120,4/30/18,25.1075,-80.38,4
WS18120,4/30/18,25.0932,-80.3546,5
WS18120,4/30/18,25.0056,-80.375,MR
WS18120,4/30/18,25.0056,-80.375,MR
WS18120,5/1/18,24.8983,-80.529,UK_OFF
WS18120,5/1/18,24.9221,-80.5475,UK_MID
WS18120,5/1/18,24.9339,-80.5646,UK_IN
WS18120,5/1/18,24.8165,-80.7514,7
WS18120,5/1/18,24.8165,-80.7514,7
WS18120,5/1/18,24.7925,-80.7414,8
WS18120,5/1/18,24.7669,-80.7242,9
WS18120,5/1/18,24.7669,-80.7242,9
WS18120,5/1/18,24.7144,-80.8225,12
WS18120,5/1/18,24.7144,-80.8225,12
WS18120,5/1/18,24.7545,-80.847,11
WS18120,5/1/18,24.7846,-80.8638,10
WS18120,5/1/18,24.7017,-81.0323,13
WS18120,5/1/18,24.6738,-81.0229,14
WS18120,5/1/18,24.6437,-81.0166,15
WS18120,5/1/18,24.5795,-81.18,18
WS18120,5/1/18,24.5795,-81.18,18
WS18120,5/1/18,24.6346,-81.1939,17
WS18120,5/1/18,24.6722,-81.2049,16
WS18120,5/1/18,24.6097,-81.4204,19
WS18120,5/1/18,24.4184,-81.4182,20
WS18120,5/1/18,24.537,-81.4115,21
WS18120,5/1/18,24.537,-81.4115,21
WS18120,5/1/18,24.4837,-81.3918,21.5
WS18120,5/1/18,24.4762,-81.7142,WS
WS18120,5/1/18,24.4762,-81.7142,WS
WS18120,5/1/18,24.3983,-81.8289,22.5
WS18120,5/1/18,24.4668,-81.8282,22
WS18120,5/1/18,24.4864,-81.8279,23
WS18120,5/1/18,24.5359,-81.828,24
WS18120,5/2/18,25.4018,-82.2105,30
WS18120,5/2/18,25.4018,-82.2105,30
WS18120,5/2/18,25.4018,-82.2105,30
WS18120,5/2/18,25.567,-82.0801,30.5
WS18120,5/2/18,25.9486,-81.7673,34
WS18120,5/2/18,25.9134,-81.7986,33
WS18120,5/2/18,25.8508,-81.8182,32
WS18120,5/2/18,25.6562,-81.7178,42
WS18120,5/2/18,25.734,-81.5751,41
WS18120,5/2/18,25.7595,-81.5222,40
WS18120,5/2/18,25.7791,-81.4866,39
WS18120,5/2/18,25.5822,-81.47,45
WS18120,5/2/18,25.5833,-81.4075,46
WS18120,5/2/18,25.5834,-81.3625,47
WS18120,5/2/18,25.5834,-81.3311,48
WS18120,5/2/18,25.5829,-81.2929,49
WS18120,5/2/18,25.4522,-81.348,50
WS18120,5/2/18,25.4532,-81.308,51
WS18120,5/2/18,25.4539,-81.2608,52
WS18120,5/2/18,25.4533,-81.2257,53
WS18120,5/2/18,25.3409,-81.1542,54
WS18120,5/2/18,25.3512,-81.1949,55
WS18120,5/2/18,25.3495,-81.2247,56
WS18120,5/2/18,25.3511,-81.2636,57
WS18120,5/3/18,25.3524,-81.3424,57.1
WS18120,5/3/18,25.3515,-81.4909,57.2
WS18120,5/3/18,25.3515,-81.4909,57.2
WS18120,5/3/18,25.3442,-81.654,57.3
WS18120,5/3/18,25.1701,-81.6568,58
WS18120,5/3/18,25.1653,-81.4938,59
WS18120,5/3/18,25.1683,-81.3358,60
WS18120,5/3/18,25.1663,-81.2743,61
WS18120,5/3/18,25.1668,-81.2376,62
WS18120,5/3/18,25.1661,-81.1979,63
WS18120,5/3/18,25.0985,-81.0972,65
WS18120,5/3/18,25.0537,-81.1173,66
WS18120,5/3/18,25.0289,-81.1242,67
WS18120,5/3/18,24.9349,-81.1631,68
WS18120,5/3/18,24.9299,-81.0918,69
WS18120,5/3/18,24.93,-81.0261,70
SAV18173,6/22/18,25.6463,-80.083,1
SAV18173,6/22/18,25.6421,-80.1045,2
SAV18173,6/22/18,25.6421,-80.1045,2
SAV18173,6/22/18,25.5816,-80.0843,3
SAV18173,6/22/18,25.2958,-80.1643,EK-OFF
SAV18173,6/22/18,25.3144,-80.1956,Ek-MID
SAV18173,6/22/18,25.3325,-80.2193,EK-IN
SAV18173,6/22/18,25.0489,-80.2871,6.5
SAV18173,6/22/18,25.0639,-80.3135,6
SAV18173,6/22/18,25.0765,-80.3304,5.5
SAV18173,6/22/18,25.0095,-80.3819,MR
SAV18173,6/22/18,25.0095,-80.3819,MR
SAV18173,6/23/18,24.8992,-80.5258,UK-OFF
SAV18173,6/23/18,24.9179,-80.5456,UK-MID
SAV18173,6/23/18,24.9342,-80.5638,UK-IN
SAV18173,6/23/18,24.7166,-80.6862,9.5
SAV18173,6/23/18,24.7166,-80.6862,9.5
SAV18173,6/23/18,24.7166,-80.6862,9.5
SAV18173,6/23/18,24.7629,-80.7246,9
SAV18173,6/23/18,24.7629,-80.7246,9
SAV18173,6/23/18,24.7629,-80.7246,9
SAV18173,6/23/18,24.7917,-80.7412,8
SAV18173,6/23/18,24.8146,-80.7573,7
SAV18173,6/23/18,24.7117,-80.8313,12
SAV18173,6/23/18,24.7117,-80.8313,12
SAV18173,6/23/18,24.7552,-80.8474,11
SAV18173,6/23/18,24.7831,-80.8626,10
SAV18173,6/23/18,24.5917,-80.9914,15.5
SAV18173,6/23/18,24.643,-81.0169,15
SAV18173,6/23/18,24.6748,-81.0234,14
SAV18173,6/23/18,24.7014,-81.03,13
SAV18173,6/23/18,24.5983,-81.1816,18
SAV18173,6/23/18,24.5983,-81.1816,18
SAV18173,6/23/18,24.5983,-81.1816,18
SAV18173,6/23/18,24.634,-81.1928,17
SAV18173,6/23/18,24.6729,-81.2044,16
SAV18173,6/23/18,24.483,-81.391,21.5
SAV18173,6/23/18,24.5378,-81.4133,21/LK
SAV18173,6/23/18,24.5378,-81.4133,21/LK
SAV18173,6/23/18,24.5378,-81.4133,21/LK
SAV18173,6/23/18,24.5765,-81.4188,20
SAV18173,6/23/18,24.609,-81.421,19
SAV18173,6/23/18,24.4752,-81.7144,WS
SAV18173,6/23/18,24.4752,-81.7144,WS
SAV18173,6/23/18,24.3965,-81.8287,22.5
SAV18173,6/23/18,24.4522,-81.8289,22
SAV18173,6/24/18,24.4806,-81.8279,23
SAV18173,6/24/18,24.5368,-81.8281,24
SAV18173,6/24/18,25.4015,-82.211,30
SAV18173,6/24/18,25.4015,-82.211,30
SAV18173,6/24/18,25.4015,-82.211,30
SAV18173,6/24/18,25.572,-82.0743,30.5
SAV18173,6/24/18,25.7415,-81.9437,31
SAV18173,6/24/18,25.7415,-81.9437,31
SAV18173,6/24/18,25.8735,-81.8327,32
SAV18173,6/24/18,25.9111,-81.8004,33
SAV18173,6/24/18,25.9111,-81.8004,33
SAV18173,6/24/18,25.9491,-81.7669,34
SAV18173,6/24/18,25.6567,-81.7191,42
SAV18173,6/24/18,25.7334,-81.575,41
SAV18173,6/24/18,25.7612,-81.5242,40
SAV18173,6/24/18,25.7821,-81.4823,39
SAV18173,6/24/18,25.5842,-81.4706,45
SAV18173,6/24/18,25.5831,-81.4112,46
SAV18173,6/24/18,25.5827,-81.3671,47
SAV18173,6/24/18,25.5829,-81.3304,48
SAV18173,6/24/18,25.5801,-81.3043,49
SAV18173,6/24/18,25.4533,-81.35,50
SAV18173,6/24/18,25.4534,-81.3092,51
SAV18173,6/24/18,25.454,-81.2721,52
SAV18173,6/24/18,25.3503,-81.2285,56
SAV18173,6/25/18,25.3517,-81.1989,55
SAV18173,6/25/18,25.3465,-81.1529,54
SAV18173,6/25/18,25.3513,-81.2682,57
SAV18173,6/25/18,25.3513,-81.2682,57
SAV18173,6/25/18,25.3513,-81.353,57.1
SAV18173,6/25/18,25.3513,-81.353,57.1
SAV18173,6/25/18,25.3521,-81.4898,57.2
SAV18173,6/25/18,25.3521,-81.4898,57.2
SAV18173,6/25/18,25.3534,-81.6544,57.3
SAV18173,6/25/18,25.3534,-81.6544,57.3
SAV18173,6/25/18,25.1664,-81.6534,58
SAV18173,6/25/18,25.1664,-81.6534,58
SAV18173,6/25/18,25.1668,-81.4894,59
SAV18173,6/25/18,25.1668,-81.4894,59
SAV18173,6/25/18,25.1662,-81.3355,60
SAV18173,6/25/18,25.1662,-81.3355,60
SAV18173,6/25/18,25.167,-81.2759,61
SAV18173,6/25/18,25.1662,-81.2357,62
SAV18173,6/25/18,25.1659,-81.199,63
SAV18173,6/25/18,25.1657,-81.1578,64
SAV18173,6/25/18,25.032,-81.1281,67
SAV18173,6/25/18,25.0684,-81.1083,66
SAV18173,6/25/18,25.1007,-81.0928,65
SAV18173,6/25/18,24.931,-81.0262,70
SAV18173,6/25/18,24.9303,-81.0928,69
SAV18173,6/25/18,24.9297,-81.1682,68
WS18120,8/6/18,25.645316,-80.126927,1
WS18120,8/6/18,25.642064,-80.104369,2
WS18120,8/6/18,25.644651,-80.081247,3
WS18120,8/6/18,25.334916,-80.224124,EK_IN
WS18120,8/6/18,25.31473,-80.194274,EK_MID
WS18120,8/6/18,25.295479,-80.162602,EK_OFF
WS18120,8/6/18,25.107639,-80.379705,4
WS18120,8/6/18,25.093127,-80.354073,5
WS18120,8/6/18,25.078895,-80.333682,5.5
WS18120,8/6/18,25.067639,-80.317773,6
WS18120,8/6/18,25.049884,-80.289217,6.5
WS18120,8/6/18,25.006806,-80.371231,MR
WS18120,8/6/18,25.006806,-80.371231,MR
WS18120,8/6/18,24.897308,-80.528235,UK_OFF
WS18120,8/7/18,24.919869,-80.545606,UK_MID
WS18120,8/7/18,24.932241,-80.562181,UK_IN
WS18120,8/7/18,24.816314,-80.753386,7
WS18120,8/7/18,24.792707,-80.741105,8
WS18120,8/7/18,24.764878,-80.724762,9
WS18120,8/7/18,24.717884,-80.693504,9.5
WS18120,8/7/18,24.717884,-80.693504,9.5
WS18120,8/7/18,24.717884,-80.693504,9.5
WS18120,8/7/18,24.711667,-80.82934,12
WS18120,8/7/18,24.711667,-80.82934,12
WS18120,8/7/18,24.753027,-80.847764,11
WS18120,8/7/18,24.780821,-80.861129,10
WS18120,8/7/18,24.701178,-81.031142,13
WS18120,8/7/18,24.675987,-81.024113,14
WS18120,8/7/18,24.643782,-81.017007,15
