Cruise	Date (GMT)	Latitude Deg	Latitude Min	Latitude Decimal	Longitude Deg	Longitude Min	Longitude Decimal	Station
WS18008	1/10/2018	25	4.2970	25.0716	81	6.4740	-81.1079	66
WS18008	1/10/2018	25	5.9030	25.0984	81	5.7420	-81.0957	65
WS18008	1/10/2018	25	9.9900	25.1665	81	9.5390	-81.1590	64
WS18008	1/10/2018	25	10.0279	25.1671	81	12.0383	-81.2006	63
WS18008	1/10/2018	25	10.0277	25.1671	81	14.0876	-81.2348	62
WS18008	1/10/2018	25	9.9637	25.1661	81	16.5419	-81.2757	61
WS18008	1/10/2018	25	9.9844	25.1664	81	20.1556	-81.3359	60
WS18008	1/10/2018	25	10.0333	25.1672	81	29.2792	-81.4880	59
WS18008	1/10/2018	25	9.9452	25.1658	81	39.2324	-81.6539	58
WS18008	1/10/2018	25	9.9452	25.1658	81	39.2324	-81.6539	58
WS18008	1/10/2018	25	9.9452	25.1658	81	39.2324	-81.6539	58
WS18008	1/10/2018	25	20.9666	25.3494	81	39.2324	-81.6539	57.3
WS18008	1/10/2018	25	20.9666	25.3494	81	39.2324	-81.6539	57.3
WS18008	1/10/2018	25	21.0372	25.3506	81	29.3450	-81.4891	57.2
WS18008	1/10/2018	25	21.0304	25.3505	81	20.1042	-81.3351	57.1
WS18008	1/10/2018	25	21.0313	25.3505	81	15.8434	-81.2641	57
WS18008	1/10/2018	25	21.0313	25.3505	81	15.8434	-81.2641	57
WS18008	1/10/2018	25	21.1100	25.3518	81	13.7500	-81.2292	56
WS18008	1/10/2018	25	21.1100	25.3518	81	13.7500	-81.2292	56
WS18008	1/10/2018	25	20.9727	25.3495	81	11.6681	-81.1945	55
WS18008	1/10/2018	25	20.4400	25.3407	81	9.3770	-81.1563	54
WS18008	1/10/2018	25	20.4400	25.3407	81	9.3770	-81.1563	54
WS18008	1/10/2018	25	27.0160	25.4503	81	13.4880	-81.2248	53
WS18008	1/11/2018	25	27.1940	25.4532	81	15.5980	-81.2600	52
WS18008	1/11/2018	25	27.2390	25.4540	81	18.4750	-81.3079	51
WS18008	1/11/2018	25	27.2740	25.4546	81	21.0540	-81.3509	50
WS18008	1/11/2018	25	35.0350	25.5839	81	17.4740	-81.2912	49
WS18008	1/11/2018	25	35.0350	25.5839	81	17.4740	-81.2912	49
WS18008	1/11/2018	25	34.9870	25.5831	81	19.9530	-81.3326	48
WS18008	1/11/2018	25	34.9980	25.5833	81	21.9710	-81.3662	47
WS18008	1/11/2018	25	35.0300	25.5838	81	24.5070	-81.4085	46
WS18008	1/11/2018	25	35.0250	25.5838	81	28.2230	-81.4704	45
WS18008	1/11/2018	25	35.0250	25.5838	81	28.2230	-81.4704	45
WS18008	1/11/2018	25	46.9550	25.7826	81	28.9010	-81.4817	39
WS18008	1/11/2018	25	45.4260	25.7571	81	31.4810	-81.5247	40
WS18008	1/11/2018	25	43.9860	25.7331	81	34.5600	-81.5760	41
WS18008	1/11/2018	25	39.3160	25.6553	81	43.1230	-81.7187	42
WS18008	1/11/2018	25	56.8515	25.9475	81	46.2219	-81.7704	34
WS18008	1/11/2018	25	54.6811	25.9114	81	47.9894	-81.7998	33
WS18008	1/11/2018	25	54.6811	25.9114	81	47.9894	-81.7998	33
WS18008	1/11/2018	25	52.4130	25.8735	81	50.0597	-81.8343	32
WS18008	1/11/2018	25	44.4662	25.7411	81	56.4067	-81.9401	31
WS18008	1/11/2018	25	34.0184	25.5670	82	4.8064	-82.0801	30.5
WS18008	1/11/2018	25	24.1095	25.4018	82	12.6287	-82.2105	30
WS18008	1/11/2018	25	24.1095	25.4018	82	12.6287	-82.2105	30
WS18008	1/11/2018	25	13.7251	25.2288	82	8.2982	-82.1383	M01
WS18008	1/11/2018	25	7.3770	25.1230	82	5.9970	-82.1000	M02
WS18008	1/11/2018	25	2.4000	25.0400	82	3.9140	-82.0652	M03
WS18008	1/11/2018	24	56.3639	24.9394	82	1.3369	-82.0223	M04
WS18008	1/11/2018	24	50.1182	24.8353	81	58.7336	-81.9789	M05
SAV1803	3/8/2018	25	38.6930	25.6449	80	4.985	-80.0831	3
SAV1803	3/8/2018	25	38.6930	25.6449	80	4.985	-80.0831	3
SAV1803	3/8/2018	25	38.6930	25.6449	80	4.985	-80.0831	3
SAV1803	3/8/2018	25	38.5420	25.6424	80	6.24	-80.1040	2
SAV1803	3/8/2018	25	38.7120	25.6452	80	7.613	-80.1269	1
SAV1803	3/8/2018	25	17.7370	25.2956	80	9.639	-80.1607	EK_OFF
SAV1803	3/8/2018	25	18.8810	25.3147	80	11.752	-80.1959	EK_MID
SAV1803	3/8/2018	25	19.4740	25.3246	80	13.042	-80.2174	EK_IN
SAV1803	3/9/2018	25	2.8780	25.0480	80	17.236	-80.2873	6.5
SAV1803	3/9/2018	25	3.8940	25.0649	80	18.9	-80.3150	6
SAV1803	3/9/2018	25	4.6060	25.0768	80	19.789	-80.3298	5.5
SAV1803	3/9/2018	25	0.3640	25.0061	80	22.819	-80.3803	MR
SAV1803	3/9/2018	25	0.3640	25.0061	80	22.819	-80.3803	MR
SAV1803	3/9/2018	24	53.8930	24.8982	80	31.777	-80.5296	UK_OFF
SAV1803	3/9/2018	24	55.2600	24.9210	80	32.84	-80.5473	UK_MID
SAV1803	3/9/2018	24	56.1660	24.9361	80	34.047	-80.5675	UK_IN
SAV1803	3/9/2018	24	43.0110	24.7169	80	41.4940	-80.6916	9.5
SAV1803	3/9/2018	24	43.0110	24.7169	80	41.4940	-80.6916	9.5
SAV1803	3/9/2018	24	43.0110	24.7169	80	41.4940	-80.6916	9.5
SAV1803	3/9/2018	24	45.6630	24.7611	80	43.369	-80.7228	9
SAV1803	3/9/2018	24	45.6630	24.7611	80	43.369	-80.7228	9
SAV1803	3/9/2018	24	47.5700	24.7928	80	44.55	-80.7425	8
SAV1803	3/9/2018	24	48.6700	24.8112	80	45.32	-80.7553	7
SAV1803	3/9/2018	24	42.6780	24.7113	80	49.942	-80.8324	12
SAV1803	3/9/2018	24	42.6780	24.7113	80	49.942	-80.8324	12
SAV1803	3/9/2018	24	45.2280	24.7538	80	50.884	-80.8481	11
SAV1803	3/9/2018	24	40.5090	24.6752	81	1.39	-81.0232	14
SAV1803	3/9/2018	24	38.6410	24.6440	81	0.914	-81.0152	15
SAV1803	3/9/2018	24	35.5090	24.5918	80	59.492	-80.9915	15.5
SAV1803	3/9/2018	24	35.8660	24.5978	81	11.233	-81.1872	18
SAV1803	3/9/2018	24	35.8660	24.5978	81	11.233	-81.1872	18
SAV1803	3/9/2018	24	38.1150	24.6353	81	11.583	-81.1931	17
SAV1803	3/9/2018	24	38.1150	24.6353	81	11.583	-81.1931	17
SAV1803	3/9/2018	24	39.7380	24.6623	81	11.986	-81.1998	16
SAV1803	3/9/2018	24	29.1410	24.4857	81	23.139	-81.3857	21.5
SAV1803	3/9/2018	24	29.1410	24.4857	81	23.139	-81.3857	21.5
SAV1803	3/9/2018	24	29.1410	24.4857	81	23.139	-81.3857	21.5
SAV1803	3/9/2018	24	32.2070	24.5368	81	24.778	-81.4130	LK
SAV1803	3/9/2018	24	32.2070	24.5368	81	24.778	-81.4130	LK
SAV1803	3/9/2018	24	34.3160	24.5719	81	25.079	-81.4180	20
SAV1803	3/9/2018	24	36.4690	24.6078	81	25.254	-81.4209	19
SAV1803	3/9/2018	24	28.5910	24.4765	81	42.654	-81.7109	WS
SAV1803	3/9/2018	24	28.5910	24.4765	81	42.654	-81.7109	WS
SAV1803	3/10/2018	24	23.8420	24.3974	81	49.63	-81.8272	22.5
SAV1803	3/10/2018	24	27.4010	24.4567	81	49.716	-81.8286	22
SAV1803	3/10/2018	24	29.2050	24.4868	81	49.603	-81.8267	23
SAV1803	3/10/2018	24	32.1580	24.5360	81	49.694	-81.8282	24
SAV1803	3/10/2018	24	55.7780	24.9296	81	10.091	-81.1682	68
SAV1803	3/10/2018	25	1.7870	25.0298	81	7.596	-81.1266	67
SAV1803	3/10/2018	25	9.9580	25.1660	81	39.148	-81.6525	58
SAV1803	3/10/2018	25	9.9640	25.1661	81	29.522	-81.4920	59
SAV1803	3/10/2018	25	10.0400	25.1673	81	20.28	-81.3380	60
SAV1803	3/10/2018	25	10.0000	25.1667	81	16.632	-81.2772	61
SAV1803	3/10/2018	25	9.9970	25.1666	81	14.123	-81.2354	62
SAV1803	3/10/2018	25	20.9640	25.3494	81	13.736	-81.2289	56
SAV1803	3/10/2018	25	21.1340	25.3522	81	11.97	-81.1995	55
SAV1803	3/10/2018	25	20.5680	25.3428	81	9.005	-81.1501	54
SAV1803	3/11/2018	25	21.1930	25.3532	81	15.936	-81.2656	57
SAV1803	3/11/2018	25	21.1930	25.3532	81	15.936	-81.2656	57
SAV1803	3/11/2018	25	21.1520	25.3525	81	19.877	-81.3313	57.1
SAV1803	3/11/2018	25	21.1520	25.3525	81	19.877	-81.3313	57.1
SAV1803	3/11/2018	25	21.1130	25.3519	81	29.469	-81.4912	57.2
SAV1803	3/11/2018	25	21.1130	25.3519	81	29.469	-81.4912	57.2
SAV1803	3/11/2018	25	21.1930	25.3532	81	39.022	-81.6504	57.3
SAV1803	3/11/2018	25	21.1930	25.3532	81	39.022	-81.6504	57.3
SAV1803	3/11/2018	25	27.1160	25.4519	81	21.008	-81.3501	50
SAV1803	3/11/2018	25	27.2100	25.4535	81	18.502	-81.3084	51
SAV1803	3/11/2018	25	27.2500	25.4542	81	16.339	-81.2723	52
SAV1803	3/11/2018	25	34.8950	25.5816	81	19.743	-81.3291	48
SAV1803	3/11/2018	25	34.7500	25.5792	81	18.662	-81.3110	49
SAV1803	3/11/2018	25	34.9940	25.5832	81	21.954	-81.3659	47
SAV1803	3/11/2018	25	35.0130	25.5836	81	24.492	-81.4082	46
SAV1803	3/11/2018	25	34.9400	25.5823	81	28.187	-81.4698	45
SAV1803	3/11/2018	25	45.7090	25.7618	81	31.325	-81.5221	40
SAV1803	3/11/2018	25	46.9250	25.7821	81	28.914	-81.4819	39
SAV1803	3/11/2018	25	43.9410	25.7324	81	34.464	-81.5744	41
SAV1803	3/11/2018	25	39.3500	25.6558	81	42.974	-81.7162	42
SAV1803	3/11/2018	25	44.3590	25.7393	81	46.38	-81.7730	CK1
SAV1803	3/11/2018	25	56.9560	25.9493	81	46.111	-81.7685	34
SAV1803	3/11/2018	25	54.7820	25.9130	81	47.96	-81.7993	33
SAV1803	3/11/2018	25	54.7820	25.9130	81	47.96	-81.7993	33
SAV1803	3/11/2018	25	52.4400	25.8740	81	49.956	-81.8326	32
SAV1803	3/11/2018	25	44.4810	25.7414	81	56.6	-81.9433	31
SAV1803	3/11/2018	25	44.4810	25.7414	81	56.6	-81.9433	31
SAV1803	3/11/2018	25	38.9780	25.6496	82	0.904	-82.0151	CK2
SAV1803	3/11/2018	25	34.0184	25.5670	82	4.8064	-82.0801	30.5
WS18120	4/30/2018	25	38	25.6333	80	7.559	-80.1260	1
WS18120	4/30/2018	25	38.516	25.6419	80	6.34	-80.1057	2
WS18120	4/30/2018	25	38.85	25.6475	80	4.83	-80.0805	3
WS18120	4/30/2018	25	20.111	25.3352	80	13.458	-80.2243	EK-IN
WS18120	4/30/2018	25	18.905	25.3151	80	11.685	-80.1948	EK-MID
WS18120	4/30/2018	25	17.75	25.2958	80	9.732	-80.1622	EK-OFF
WS18120	4/30/2018	25	6.45	25.1075	80	22.797	-80.3800	4
WS18120	4/30/2018	25	5.5902	25.0932	80	21.276	-80.3546	5
WS18120	4/30/2018	25	0.33557	25.0056	80	22.5	-80.3750	MR
WS18120	4/30/2018	25	0.33557	25.0056	80	22.5	-80.3750	MR
WS18120	5/1/2018	24	53.896	24.8983	80	31.742	-80.5290	UK_OFF
WS18120	5/1/2018	24	55.325	24.9221	80	32.852	-80.5475	UK_MID
WS18120	5/1/2018	24	56.033	24.9339	80	33.874	-80.5646	UK_IN
WS18120	5/1/2018	24	48.987	24.8165	80	45.084	-80.7514	7
WS18120	5/1/2018	24	48.987	24.8165	80	45.084	-80.7514	7
WS18120	5/1/2018	24	47.552	24.7925	80	44.481	-80.7414	8
WS18120	5/1/2018	24	46.014	24.7669	80	43.454	-80.7242	9
WS18120	5/1/2018	24	46.014	24.7669	80	43.454	-80.7242	9
WS18120	5/1/2018	24	42.864	24.7144	80	49.35	-80.8225	12
WS18120	5/1/2018	24	42.864	24.7144	80	49.35	-80.8225	12
WS18120	5/1/2018	24	45.267	24.7545	80	50.819	-80.8470	11
WS18120	5/1/2018	24	47.078	24.7846	80	51.828	-80.8638	10
WS18120	5/1/2018	24	42.102	24.7017	81	1.935	-81.0323	13
WS18120	5/1/2018	24	40.429	24.6738	81	1.373	-81.0229	14
WS18120	5/1/2018	24	38.624	24.6437	81	0.998	-81.0166	15
WS18120	5/1/2018	24	34.772	24.5795	81	10.797	-81.1800	18
WS18120	5/1/2018	24	34.772	24.5795	81	10.797	-81.1800	18
WS18120	5/1/2018	24	38.074	24.6346	81	11.636	-81.1939	17
WS18120	5/1/2018	24	40.333	24.6722	81	12.291	-81.2049	16
WS18120	5/1/2018	24	36.581	24.6097	81	25.224	-81.4204	19
WS18120	5/1/2018	24	25.101	24.4184	81	25.093	-81.4182	20
WS18120	5/1/2018	24	32.222	24.5370	81	24.687	-81.4115	21
WS18120	5/1/2018	24	32.222	24.5370	81	24.687	-81.4115	21
WS18120	5/1/2018	24	29.019	24.4837	81	23.506	-81.3918	21.5
WS18120	5/1/2018	24	28.573	24.4762	81	42.85	-81.7142	WS
WS18120	5/1/2018	24	28.573	24.4762	81	42.85	-81.7142	WS
WS18120	5/1/2018	24	23.899	24.3983	81	49.732	-81.8289	22.5
WS18120	5/1/2018	24	28.005	24.4668	81	49.689	-81.8282	22
WS18120	5/1/2018	24	29.184	24.4864	81	49.671	-81.8279	23
WS18120	5/1/2018	24	32.153	24.5359	81	49.681	-81.8280	24
WS18120	5/2/2018	25	24.1095	25.4018	82	12.6287	-82.2105	30
WS18120	5/2/2018	25	24.1095	25.4018	82	12.6287	-82.2105	30
WS18120	5/2/2018	25	24.1095	25.4018	82	12.6287	-82.2105	30
WS18120	5/2/2018	25	34.0184	25.5670	82	4.8064	-82.0801	30.5
WS18120	5/2/2018	25	56.913	25.9486	81	46.039	-81.7673	34
WS18120	5/2/2018	25	54.802	25.9134	81	47.914	-81.7986	33
WS18120	5/2/2018	25	51.048	25.8508	81	49.09	-81.8182	32
WS18120	5/2/2018	25	39.37	25.6562	81	43.069	-81.7178	42
WS18120	5/2/2018	25	44.037	25.7340	81	34.508	-81.5751	41
WS18120	5/2/2018	25	45.567	25.7595	81	31.331	-81.5222	40
WS18120	5/2/2018	25	46.744	25.7791	81	29.193	-81.4866	39
WS18120	5/2/2018	25	34.929	25.5822	81	28.202	-81.4700	45
WS18120	5/2/2018	25	34.999	25.5833	81	24.449	-81.4075	46
WS18120	5/2/2018	25	35.001	25.5834	81	21.751	-81.3625	47
WS18120	5/2/2018	25	35.005	25.5834	81	19.864	-81.3311	48
WS18120	5/2/2018	25	34.975	25.5829	81	17.573	-81.2929	49
WS18120	5/2/2018	25	27.134	25.4522	81	20.877	-81.3480	50
WS18120	5/2/2018	25	27.194	25.4532	81	18.478	-81.3080	51
WS18120	5/2/2018	25	27.235	25.4539	81	15.65	-81.2608	52
WS18120	5/2/2018	25	27.195	25.4533	81	13.54	-81.2257	53
WS18120	5/2/2018	25	20.456	25.3409	81	9.2548	-81.1542	54
WS18120	5/2/2018	25	21.073	25.3512	81	11.694	-81.1949	55
WS18120	5/2/2018	25	20.967	25.3495	81	13.4825	-81.2247	56
WS18120	5/2/2018	25	21.063	25.3511	81	15.818	-81.2636	57
WS18120	5/3/2018	25	21.142	25.3524	81	20.5449	-81.3424	57.1
WS18120	5/3/2018	25	21.092	25.3515	81	29.454	-81.4909	57.2
WS18120	5/3/2018	25	21.092	25.3515	81	29.454	-81.4909	57.2
WS18120	5/3/2018	25	20.649	25.3442	81	39.241	-81.6540	57.3
WS18120	5/3/2018	25	10.207	25.1701	81	39.408	-81.6568	58
WS18120	5/3/2018	25	9.9157	25.1653	81	29.625	-81.4938	59
WS18120	5/3/2018	25	10.097	25.1683	81	20.145	-81.3358	60
WS18120	5/3/2018	25	9.978	25.1663	81	16.457	-81.2743	61
WS18120	5/3/2018	25	10.01	25.1668	81	14.254	-81.2376	62
WS18120	5/3/2018	25	9.966	25.1661	81	11.871	-81.1979	63
WS18120	5/3/2018	25	5.909	25.0985	81	5.832	-81.0972	65
WS18120	5/3/2018	25	3.221	25.0537	81	7.037	-81.1173	66
WS18120	5/3/2018	25	1.734	25.0289	81	7.452	-81.1242	67
WS18120	5/3/2018	24	56.095	24.9349	81	9.785	-81.1631	68
WS18120	5/3/2018	24	55.795	24.9299	81	5.508	-81.0918	69
WS18120	5/3/2018	24	55.799	24.9300	81	1.567	-81.0261	70
SAV18173	6/22/2018	25	38.778	25.6463	80	4.982	-80.0830	1
SAV18173	6/22/2018	25	38.523	25.6421	80	6.267	-80.1045	2
SAV18173	6/22/2018	25	38.523	25.6421	80	6.267	-80.1045	2
SAV18173	6/22/2018	25	34.895	25.5816	80	5.057	-80.0843	3
SAV18173	6/22/2018	25	17.746	25.2958	80	9.86	-80.1643	EK-OFF
SAV18173	6/22/2018	25	18.864	25.3144	80	11.735	-80.1956	Ek-MID
SAV18173	6/22/2018	25	19.951	25.3325	80	13.158	-80.2193	EK-IN
SAV18173	6/22/2018	25	2.9330	25.0489	80	17.227	-80.2871	6.5
SAV18173	6/22/2018	25	3.831	25.0639	80	18.811	-80.3135	6
SAV18173	6/22/2018	25	4.592	25.0765	80	19.825	-80.3304	5.5
SAV18173	6/22/2018	25	0.57	25.0095	80	22.912	-80.3819	MR
SAV18173	6/22/2018	25	0.57	25.0095	80	22.912	-80.3819	MR
SAV18173	6/23/2018	24	53.949	24.8992	80	31.547	-80.5258	UK-OFF
SAV18173	6/23/2018	24	55.071	24.9179	80	32.736	-80.5456	UK-MID
SAV18173	6/23/2018	24	56.049	24.9342	80	33.827	-80.5638	UK-IN
SAV18173	6/23/2018	24	42.995	24.7166	80	41.171	-80.6862	9.5
SAV18173	6/23/2018	24	42.995	24.7166	80	41.171	-80.6862	9.5
SAV18173	6/23/2018	24	42.995	24.7166	80	41.171	-80.6862	9.5
SAV18173	6/23/2018	24	45.773	24.7629	80	43.473	-80.7246	9
SAV18173	6/23/2018	24	45.773	24.7629	80	43.473	-80.7246	9
SAV18173	6/23/2018	24	45.773	24.7629	80	43.473	-80.7246	9
SAV18173	6/23/2018	24	47.503	24.7917	80	44.472	-80.7412	8
SAV18173	6/23/2018	24	48.875	24.8146	80	45.438	-80.7573	7
SAV18173	6/23/2018	24	42.704	24.7117	80	49.878	-80.8313	12
SAV18173	6/23/2018	24	42.704	24.7117	80	49.878	-80.8313	12
SAV18173	6/23/2018	24	45.31	24.7552	80	50.846	-80.8474	11
SAV18173	6/23/2018	24	46.985	24.7831	80	51.758	-80.8626	10
SAV18173	6/23/2018	24	35.5	24.5917	80	59.485	-80.9914	15.5
SAV18173	6/23/2018	24	38.579	24.6430	81	1.015	-81.0169	15
SAV18173	6/23/2018	24	40.487	24.6748	81	1.404	-81.0234	14
SAV18173	6/23/2018	24	42.081	24.7014	81	1.798	-81.0300	13
SAV18173	6/23/2018	24	35.895	24.5983	81	10.898	-81.1816	18
SAV18173	6/23/2018	24	35.895	24.5983	81	10.898	-81.1816	18
SAV18173	6/23/2018	24	35.895	24.5983	81	10.898	-81.1816	18
SAV18173	6/23/2018	24	38.037	24.6340	81	11.57	-81.1928	17
SAV18173	6/23/2018	24	40.372	24.6729	81	12.265	-81.2044	16
SAV18173	6/23/2018	24	28.977	24.4830	81	23.46	-81.3910	21.5
SAV18173	6/23/2018	24	32.268	24.5378	81	24.798	-81.4133	21/LK
SAV18173	6/23/2018	24	32.268	24.5378	81	24.798	-81.4133	21/LK
SAV18173	6/23/2018	24	32.268	24.5378	81	24.798	-81.4133	21/LK
SAV18173	6/23/2018	24	34.588	24.5765	81	25.128	-81.4188	20
SAV18173	6/23/2018	24	36.5370	24.6090	81	25.2590	-81.4210	19
SAV18173	6/23/2018	24	28.5090	24.4752	81	42.8660	-81.7144	WS
SAV18173	6/23/2018	24	28.5090	24.4752	81	42.8660	-81.7144	WS
SAV18173	6/23/2018	24	23.7870	24.3965	81	49.7230	-81.8287	22.5
SAV18173	6/23/2018	24	27.133	24.4522	81	49.732	-81.8289	22
SAV18173	6/24/2018	24	28.833	24.4806	81	49.674	-81.8279	23
SAV18173	6/24/2018	24	32.208	24.5368	81	49.684	-81.8281	24
SAV18173	6/24/2018	25	24.089	25.4015	82	12.66	-82.2110	30
SAV18173	6/24/2018	25	24.089	25.4015	82	12.66	-82.2110	30
SAV18173	6/24/2018	25	24.089	25.4015	82	12.66	-82.2110	30
SAV18173	6/24/2018	25	34.319	25.5720	82	4.457	-82.0743	30.5
SAV18173	6/24/2018	25	44.49	25.7415	81	56.622	-81.9437	31
SAV18173	6/24/2018	25	44.49	25.7415	81	56.622	-81.9437	31
SAV18173	6/24/2018	25	52.409	25.8735	81	49.963	-81.8327	32
SAV18173	6/24/2018	25	54.668	25.9111	81	48.021	-81.8004	33
SAV18173	6/24/2018	25	54.668	25.9111	81	48.021	-81.8004	33
SAV18173	6/24/2018	25	56.944	25.9491	81	46.013	-81.7669	34
SAV18173	6/24/2018	25	39.402	25.6567	81	43.147	-81.7191	42
SAV18173	6/24/2018	25	44.004	25.7334	81	34.502	-81.5750	41
SAV18173	6/24/2018	25	45.669	25.7612	81	31.453	-81.5242	40
SAV18173	6/24/2018	25	46.923	25.7821	81	28.935	-81.4823	39
SAV18173	6/24/2018	25	35.053	25.5842	81	28.235	-81.4706	45
SAV18173	6/24/2018	25	34.985	25.5831	81	24.669	-81.4112	46
SAV18173	6/24/2018	25	34.963	25.5827	81	22.028	-81.3671	47
SAV18173	6/24/2018	25	34.976	25.5829	81	19.823	-81.3304	48
SAV18173	6/24/2018	25	34.806	25.5801	81	18.26	-81.3043	49
SAV18173	6/24/2018	25	27.2	25.4533	81	21	-81.3500	50
SAV18173	6/24/2018	25	27.205	25.4534	81	18.554	-81.3092	51
SAV18173	6/24/2018	25	27.241	25.4540	81	16.327	-81.2721	52
SAV18173	6/24/2018	25	21.02	25.3503	81	13.711	-81.2285	56
SAV18173	6/25/2018	25	21.102	25.3517	81	11.935	-81.1989	55
SAV18173	6/25/2018	25	20.791	25.3465	81	9.175	-81.1529	54
SAV18173	6/25/2018	25	21.079	25.3513	81	16.09	-81.2682	57
SAV18173	6/25/2018	25	21.079	25.3513	81	16.09	-81.2682	57
SAV18173	6/25/2018	25	21.077	25.3513	81	21.179	-81.3530	57.1
SAV18173	6/25/2018	25	21.077	25.3513	81	21.179	-81.3530	57.1
SAV18173	6/25/2018	25	21.124	25.3521	81	29.386	-81.4898	57.2
SAV18173	6/25/2018	25	21.124	25.3521	81	29.386	-81.4898	57.2
SAV18173	6/25/2018	25	21.202	25.3534	81	39.266	-81.6544	57.3
SAV18173	6/25/2018	25	21.202	25.3534	81	39.266	-81.6544	57.3
SAV18173	6/25/2018	25	9.9830	25.1664	81	39.2030	-81.6534	58
SAV18173	6/25/2018	25	9.9830	25.1664	81	39.2030	-81.6534	58
SAV18173	6/25/2018	25	10.0100	25.1668	81	29.3650	-81.4894	59
SAV18173	6/25/2018	25	10.0100	25.1668	81	29.3650	-81.4894	59
SAV18173	6/25/2018	25	9.9690	25.1662	81	20.1270	-81.3355	60
SAV18173	6/25/2018	25	9.9690	25.1662	81	20.1270	-81.3355	60
SAV18173	6/25/2018	25	10.0210	25.1670	81	16.5540	-81.2759	61
SAV18173	6/25/2018	25	9.9710	25.1662	81	14.1430	-81.2357	62
SAV18173	6/25/2018	25	9.9550	25.1659	81	11.9410	-81.1990	63
SAV18173	6/25/2018	25	9.9440	25.1657	81	9.4680	-81.1578	64
SAV18173	6/25/2018	25	1.9180	25.0320	81	7.6830	-81.1281	67
SAV18173	6/25/2018	25	4.1060	25.0684	81	6.4950	-81.1083	66
SAV18173	6/25/2018	25	6.0420	25.1007	81	5.5700	-81.0928	65
SAV18173	6/25/2018	24	55.8600	24.9310	81	1.5700	-81.0262	70
SAV18173	6/25/2018	24	55.8190	24.9303	81	5.5690	-81.0928	69
SAV18173	6/25/2018	24	55.7790	24.9297	81	10.0920	-81.1682	68
WS18120	8/6/2018	25	38.71895	25.645316	80	7.61562	-80.126927	1
WS18120	8/6/2018	25	38.523855	25.642064	80	6.26216	-80.104369	2
WS18120	8/6/2018	25	38.67903	25.644651	80	4.87484	-80.081247	3
WS18120	8/6/2018	25	20.09497	25.334916	80	13.44743	-80.224124	EK_IN
WS18120	8/6/2018	25	18.88378	25.31473	80	11.65644	-80.194274	EK_MID
WS18120	8/6/2018	25	17.72872	25.295479	80	9.75612	-80.162602	EK_OFF
WS18120	8/6/2018	25	6.458335	25.107639	80	22.78231	-80.379705	4
WS18120	8/6/2018	25	5.587625	25.093127	80	21.24438	-80.354073	5
WS18120	8/6/2018	25	4.73371	25.078895	80	20.02094	-80.333682	5.5
WS18120	8/6/2018	25	4.05832	25.067639	80	19.0664	-80.317773	6
WS18120	8/6/2018	25	2.993055	25.049884	80	17.353015	-80.289217	6.5
WS18120	8/6/2018	25	0.40836	25.006806	80	22.27388	-80.371231	MR
WS18120	8/6/2018	25	0.40836	25.006806	80	22.27388	-80.371231	MR
WS18120	8/6/2018	24	53.83847	24.897308	80	31.69412	-80.528235	UK_OFF
WS18120	8/7/2018	24	55.19214	24.919869	80	32.73636	-80.545606	UK_MID
WS18120	8/7/2018	24	55.93445	24.932241	80	33.73087	-80.562181	UK_IN
WS18120	8/7/2018	24	48.97886	24.816314	80	45.20316	-80.753386	7
WS18120	8/7/2018	24	47.56241	24.792707	80	44.46627	-80.741105	8
WS18120	8/7/2018	24	45.8927	24.764878	80	43.48571	-80.724762	9
WS18120	8/7/2018	24	43.073055	24.717884	80	41.61026	-80.693504	9.5
WS18120	8/7/2018	24	43.073055	24.717884	80	41.61026	-80.693504	9.5
WS18120	8/7/2018	24	43.073055	24.717884	80	41.61026	-80.693504	9.5
WS18120	8/7/2018	24	42.70005	24.711667	80	49.760395	-80.82934	12
WS18120	8/7/2018	24	42.70005	24.711667	80	49.760395	-80.82934	12
WS18120	8/7/2018	24	45.181625	24.753027	80	50.86584	-80.847764	11
WS18120	8/7/2018	24	46.84928	24.780821	80	51.66772	-80.861129	10
WS18120	8/7/2018	24	42.070695	24.701178	81	1.86853	-81.031142	13
WS18120	8/7/2018	24	40.55924	24.675987	81	1.446775	-81.024113	14
WS18120	8/7/2018	24	38.626905	24.643782	81	1.020415	-81.017007	15
WS18120	8/7/2018	24	35.41619	24.59027	80	59.61599	-80.9936	15.5
WS18120	8/7/2018	24	34.6791	24.577985	81	10.78358	-81.179726	18
WS18120	8/7/2018	24	34.6791	24.577985	81	10.78358	-81.179726	18
WS18120	8/7/2018	24	34.6791	24.577985	81	10.78358	-81.179726	18
WS18120	8/7/2018	24	38.30841	24.638473	81	11.67001	-81.1945	17
WS18120	8/7/2018	24	40.154765	24.669246	81	12.155475	-81.202591	16
WS18120	8/7/2018	24	40.154765	24.669246	81	12.155475	-81.202591	16
WS18120	8/7/2018	24	36.416815	24.606947	81	25.34274	-81.422379	19
WS18120	8/7/2018	24	34.55527	24.575921	81	25.11132	-81.418522	20
WS18120	8/7/2018	24	32.26638	24.537773	81	24.9776	-81.416293	21/LK
WS18120	8/7/2018	24	32.26638	24.537773	81	24.9776	-81.416293	21/LK
WS18120	8/7/2018	24	28.96536	24.482756	81	23.46051	-81.391008	21.5
WS18120	8/7/2018	24	28.470485	24.474508	81	42.773435	-81.712891	WS
WS18120	8/7/2018	24	28.470485	24.474508	81	42.773435	-81.712891	WS
